lambda,V5,V7,V3,tap9,B5,Qshunt5,Pg1,Pg2,Pg2_requested,Qg2,Qc2,C2mode,C2Vdc,Ic1,Ic2,Ic3,Uc1,Uc2,Uc3,AC_error_MVA,DC_error_MW,bridge_error_MW,station_U_error_pu,station_I_error_pu,station_S_error_MVA,loss_error_MW,PQ_schedule_error,cap_margin_MVA,bus6_type,Pload5,Qload5,load_interpolation_error,generator_projection_error
1.06036518147406,0.804951476813702,0.955800612783476,1,1.01111111111111,15,9.7192032003684,329.730129986206,150,294.487643553775,50.2110011042126,114.973104723248,2,1,0.495553956958909,0.778212879717272,0.29281548911304,0.953329750997467,1.04521454042101,0.807963592114891,1.9415680719157e-10,1.49924517245381e-12,3.09308134660569e-13,2.88657986402541e-14,4.87054840903056e-13,8.03196780140011e-11,2.22044604925031e-16,6.72031319481903e-11,33.2680680424822,2,314.487643553775,52.4146072589625,0,7.105427357601e-15
1.09942199179728,0.7903712239742,0.953733252327033,1,1.01111111111111,15,9.37030007529712,344.669458413063,150,303.861278031347,56.5891784242156,124.58859336458,2,1,0.497196060977569,0.841343248167082,0.298217158274356,0.950072265420154,1.04899309582703,0.793445937350377,2.99486768188055e-10,1.17950094136177e-12,4.99378316476395e-13,5.88418203051333e-14,8.86568596314419e-13,1.47104454877071e-10,0,3.38665984145337e-10,23.798512774827,2,323.861278031347,53.9768796718912,0,0
1.13447655642736,0.776010579021762,0.951694216447659,1,1.01111111111111,15,9.03288628130535,358.686417065353,150,312.274373542566,62.8736579603808,134.071917679195,2,1,0.498824717560006,0.903736149569106,0.303735885524465,0.946862313397962,1.05271970587334,0.779149643151969,9.87306323392349e-11,1.66267000167863e-12,7.30526750203353e-13,3.530509218308e-14,2.13107309576799e-13,7.72318252382668e-11,4.44089209850063e-16,1.59573687597003e-10,14.4395775646508,2,332.274373542566,55.3790622570944,0,7.105427357601e-15
1.16574165549313,0.761901077897158,0.949689356753254,1,1.01111111111111,15,8.70739878751276,371.79984971339,150,319.777997318351,69.0438960553553,143.392606617928,2,1,0.500434178809604,0.965160701925594,0.309360712608559,0.943710401095807,1.05638239716319,0.765106149352425,3.06078968293465e-10,1.37134748001699e-12,2.8510527272374e-13,8.81517081552374e-14,1.53632662147629e-12,2.57551569178364e-10,0,1.25169208331499e-10,5.22589471093037,2,339.777997318351,56.6296662197252,0,0
1.20421200700036,0.734894449309152,0.961179980236822,0.992334452085552,0.988888888888889,15,8.10104777438104,390.068360348393,150,329.010881680087,82.9734099615283,147.504497558959,1,1,0.504106046792099,0.999934020301551,0.320729406267931,0.93659370553932,1.05078106369499,0.738234255991246,4.27972319807633e-10,1.60632396273286e-10,1.30402355580372e-11,1.18349774425042e-13,1.10744746706359e-12,2.72329517450943e-10,2.22044604925031e-16,2.73971068054379e-10,0.00982108919240781,2,349.010881680087,58.1684802800145,0,0
1.23315456641466,0.701603022743318,0.945534328881824,0.978900492102866,0.988888888888889,15,7.38370202283841,407.322093520847,150,335.957095939519,101.148167107634,145.373659495469,1,1,0.508978750940577,0.999263507885549,0.33594818259745,0.927305640440398,1.03729448828022,0.705126058416717,1.36748737597032e-10,9.16600129130529e-13,4.36761737887537e-13,4.75175454539567e-14,7.37410132956029e-13,1.16991796818074e-10,2.22044604925031e-16,1.53342227804387e-10,0.108142874071279,2,355.957095939519,59.3261826565864,0,1.4210854715202e-14
1.2437849196002,0.665389375460199,0.949107313257849,0.963353236386793,0.966666666666667,15,6.64114531462971,420.309947461904,150,338.508380704047,112.5,143.030262037383,1,1,0.515565460805089,0.99930657394717,0.354232076868579,0.915025051706381,1.02173456863123,0.669137074347248,7.27580277830131e-11,1.89714910447947e-12,7.28306304154103e-13,5.54001289287953e-14,7.37188088351104e-13,1.28231595551849e-10,0,5.58983970222471e-11,0.100202134823952,1,358.508380704047,59.7513967840079,0,0
1.23221571964827,0.627865263408102,0.950587055988905,0.945767896725283,0.944444444444445,15,5.91322183491787,427.139823999922,150,335.731772715584,112.5,140.39337724737,1,1,0.524312754891956,0.999455859360619,0.375402612841211,0.899185386352508,1.00414014491632,0.631879594566138,2.10113997197889e-10,2.20836682274239e-11,1.06914477271403e-12,2.70894418008538e-14,2.35644836976689e-13,6.55075228945185e-11,2.22044604925031e-16,9.58664259087527e-11,0.0771946122347294,1,355.731772715584,59.2886287859306,0,0
1.21106145241034,0.590847769831633,0.95266696115442,0.928642493027908,0.922222222222222,15,5.23651630672522,431.638438954591,150,330.654748578481,112.5,137.805318315708,1,1,0.533096175902327,0.999466107082345,0.39892214616061,0.883794632233949,0.986997088586595,0.595166957857491,2.62565854651828e-10,2.73274736173335e-11,8.39994740431393e-13,7.64943663966733e-14,1.29563026973756e-12,2.04569755242874e-10,0,4.98472374488301e-11,0.0743693473287073,1,350.654748578481,58.4424580964135,0,0
1.18156511686683,0.554697399517386,0.955641973828528,0.912178619155027,0.9,15,4.61533807547026,433.978659425488,150,323.575628048038,112.5,135.315590779441,1,1,0.541801931356112,0.999466019639881,0.424920435179485,0.869023957706265,0.970514955997117,0.559364784313172,8.51050545984593e-11,3.30686589222751e-11,2.24820162486594e-12,5.26245713672324e-14,4.95770091646364e-13,1.19914076368974e-10,0,8.03979105512553e-11,0.0730628200966108,1,343.575628048038,57.2626046746731,0,0
