1.06,1.06,1.06,1.06
1,1,1,1
1,1,1,1
0.995768952001823,0.995582487866649,0.995395357362473,0.995379726861487
0.990259398750071,0.989571418601166,0.988881174928663,0.988823529404096
0.991028774047916,0.990721981239343,0.990414304955678,0.990388615184529
