lambda,V5,V7,V3,tap9,B5,Qshunt5,Pg1,Pg2,Pg2_requested,Qg2,Qc2,C2mode,C2Vdc,Ic1,Ic2,Ic3,Uc1,Uc2,Uc3,AC_error_MVA,DC_error_MW,bridge_error_MW,station_U_error_pu,station_I_error_pu,station_S_error_MVA,loss_error_MW,PQ_schedule_error,cap_margin_MVA,bus6_type,Pload5,Qload5
1.05912947367469,0.455508796291377,0.900278397298702,0.868583370543591,0.9,15,3.11232395248229,430.584220990524,150,294.191073681926,112.5,128.793949760342,1,1,0.566166379344132,1.00000000000004,0.517448317677155,0.830058145191983,0.926900328296707,0.461521445525764,1.35225525691879e-08,9.97515314793418e-09,5.04707386994596e-13,5.17863529836404e-13,1.13131726209303e-12,6.18807969483888e-10,6.66133814775094e-16,1.02615800301464e-08,7.04147381703691e-11,1,314.191073681926,52.3651789469877
1.01046468712288,0.425195809110223,0.883967075509375,0.855796240516799,0.9,15,2.71187214127346,426.834950129442,150,282.511524909491,112.5,126.860240214182,1,1,0.573691506894303,1.00000000000005,0.554338154902846,0.818679932551292,0.914097618742707,0.431795841791115,1.94669000807178e-08,1.48900838325972e-08,6.90558721316847e-13,1.02684527547581e-12,2.48123743773476e-12,1.15116739285279e-09,0,1.54187489442847e-08,7.17439153879157e-11,1,302.511524909491,50.4185874849151
0.959889857227937,0.396499200278756,0.868841972212789,0.843966180753409,0.9,15,2.35817423732539,422.182990245892,150,270.373565734705,112.5,125.072145236216,1,1,0.580818209737892,1.00000000000006,0.594458349704168,0.808170726728878,0.902253136825435,0.403774412773292,2.57728690810434e-08,2.03616252747452e-08,1.26121335597418e-13,1.89509519188391e-12,4.93316498761942e-12,1.9884508074024e-09,0,2.12719868386557e-08,2.34055588378743e-10,1,290.373565734705,48.3955942891175
0.908584070746752,0.369563502131006,0.854949742659893,0.833124345454779,0.9,15,2.04865773161001,416.870376125922,150,258.060176979221,112.5,123.434596505967,1,1,0.587493054866017,1.00000000000006,0.637785546651396,0.798554511143535,0.891398266962202,0.377613055317718,2.98280435209084e-08,2.4187514213736e-08,4.12558875950708e-13,3.37191385924029e-12,1.02980957095156e-11,3.32210931083517e-09,0,2.57456846952664e-08,9.24306363018169e-11,1,278.060176979221,46.3433628298701
0.857701725280252,0.344534517545504,0.842326397078352,0.82329330671938,0.9,15,1.7805605067047,411.136742329311,150,245.84841406726,112.5,121.951191397034,1,1,0.593667637600778,1.00000000000004,0.684117985952352,0.789847671453479,0.881555788267029,0.353467177248644,2.77271932036332e-08,2.29299885745604e-08,3.94351218346856e-13,5.46834799663998e-12,1.27955424034099e-11,4.98746428581725e-09,2.22044604925031e-16,2.50473348728519e-08,1.34144390811093e-10,1,265.84841406726,44.3080690112101
0.808316668729236,0.321537191166281,0.83098727636528,0.814479497603657,0.9,15,1.55079247954653,405.210937133125,150,233.996000495017,112.5,120.623023549532,1,1,0.599304559198108,1.00000000000002,0.733048203321327,0.782052447486407,0.872732290583225,0.331467804102233,1.78860690058666e-08,1.48095224972167e-08,5.55999690732278e-13,7.61640750468473e-12,6.07425221232916e-12,6.42660229383438e-09,2.22044604925031e-16,1.69498193258732e-08,9.35902777521075e-13,1,253.996000495017,42.3326667491694
0.76133529953484,0.300645417952689,0.820915218965222,0.806664331508397,0.9,15,1.3558150100392,399.296980437618,150,222.720471888361,112.5,119.447319985626,1,1,0.604384653298094,1,0.783987535771232,0.775149237179879,0.864909266765363,0.311690087699654,4.40468513694953e-09,3.14232551090754e-09,1.65423230669148e-13,8.77037331648012e-12,1.62261315495016e-11,6.97336804447194e-09,2.22044604925031e-16,4.38417657733225e-09,4.24503646828645e-12,1,242.720471888361,40.4534119813936
0.717412873567336,0.281857761593955,0.812053735566935,0.79979924344997,0.9,15,1.19165696656132,393.559046052148,150,212.179089656161,112.5,118.416688354836,1,1,0.608911848027907,1,0.83624541360362,0.76909236693801,0.858038139810887,0.294128832944478,5.76005424102092e-09,5.67837332710042e-09,3.49498208151999e-13,8.36630764666779e-12,4.87133666737805e-11,6.63049028565641e-09,2.22044604925031e-16,6.02302208108085e-09,9.76839884225046e-11,1,232.179089656161,38.6965149426935
0.676914095093356,0.265091901716194,0.804309989395982,0.79380827129524,0.9,15,1.05410574533262,388.112288605352,150,202.459382822405,112.5,117.519524043754,1,1,0.612912772100874,1.00000000000001,0.889134141470539,0.763812478014391,0.852042851020494,0.278693966109067,9.42291266065679e-09,8.48334025249642e-09,5.06261699229071e-13,6.68726185537594e-12,7.63639151912798e-11,5.80505675896668e-09,0,1.03046673416429e-08,8.65881396081095e-12,1,222.459382822405,37.0765638037342
0.63993468042798,0.250199712410173,0.797566541901535,0.788597282650905,0.9,15,0.938998441351997,383.023324508524,150,193.584323302715,112.5,116.74143401195,1,1,0.616431229244832,1.00000000000001,0.942056480267065,0.759224703221694,0.846829111354752,0.265227298849132,8.39733199165627e-09,7.04182667732312e-09,6.61692922676593e-14,4.67281768834482e-12,8.67005356397499e-11,4.81685723193231e-09,2.22044604925031e-16,9.58554124963484e-09,1.18562764069392e-10,1,213.584323302715,35.5973872171192
0.606366689770188,0.236993760804794,0.791696284082699,0.784065510916568,0.9,15,0.842490639906,378.318730372648,150,185.528005544845,112.5,116.06700963504,1,1,0.619520324504364,1.00000000000001,0.994550487834163,0.75523880621693,0.842295967865249,0.253530638222627,5.87859448487608e-09,4.42171455006246e-09,4.15223411209809e-13,3.00942604170018e-12,8.07112154888046e-11,3.78015534330008e-09,0,6.94068802431502e-09,7.21286011302023e-11,1,205.528005544845,34.2546675908075
0.604378075208263,0.236220195810474,0.791355679736969,0.783802691309621,0.9,15,0.83699971363108,378.037674816727,150,185.050738049983,112.5,116.027972962567,1,1,0.619700312486449,1.00000000000008,0.997807404397537,0.755007763788132,0.842033103953024,0.252853894492187,7.7341236250494e-09,8.22942780587255e-09,2.54019028034236e-13,2.26813012815796e-12,1.07518105529891e-10,4.48043720495276e-09,2.22044604925031e-16,1.18037917218317e-08,-1.25047135691939e-11,1,205.050738049983,34.1751230083305
