lambda,V5,V7,V3,tap9,B5,Qshunt5,Pg1,Pg2,Pg2_requested,Qg2,Qc2,C2mode,C2Vdc,Ic1,Ic2,Ic3,Uc1,Uc2,Uc3,AC_error_MVA,DC_error_MW,bridge_error_MW,station_U_error_pu,station_I_error_pu,station_S_error_MVA,loss_error_MW,PQ_schedule_error,cap_margin_MVA,bus6_type,Pload5,Qload5
0,0.995073382098997,0.981252420237628,1,1.01111111111111,0,0,133.563498005811,40,40,-15.3071800343018,0.585082359325398,2,1,0.477935665002906,0.138215230151095,0.236869224557431,0.989666276775489,1.00026309598062,0.997458068723197,2.21339838927532e-10,5.75539615965681e-13,6.10844708148761e-13,8.72635297355373e-14,1.30784272300843e-13,2.18630319356842e-10,0,1.84804171965425e-10,78.769167767047,2,60,10
0.0918262965000641,0.984333925322641,0.980041679811531,1,1.01111111111111,0,0,134.367502093719,62.0383111600154,62.0383111600154,-14.831082746067,5.43324864606356,2,1,0.478436162483318,0.142803363176754,0.239453557712317,0.988597654253297,1.00216834938451,0.986746812948115,3.31251211939253e-10,4.43378667114303e-12,2.40918396343659e-13,6.92779167366098e-14,4.16500167688127e-13,1.77584240446666e-10,2.22044604925031e-16,2.01438865587988e-10,78.6113302904694,2,82.0383111600154,13.6730518600026
0.182849558322944,0.972821200540574,0.978683401311668,1,1.01111111111111,0,0,139.545445789964,80,83.8838939975066,-13.0853490442826,11.0716738180268,2,1,0.479127128799014,0.156566828662174,0.242287339403434,0.987125973374364,1.00438415031584,0.975265092664999,1.35011138940385e-08,5.21055198987597e-10,4.27820001647206e-10,9.88098491916389e-14,5.32324184732147e-13,2.45864333473192e-10,0,5.21083620697027e-10,78.3939682065837,2,103.883893997507,17.3139823329178
0.2622107782677,0.961588925715397,0.977248021642244,1,1.01111111111111,0,0,160.491541178609,80,102.930586784248,-8.74456752501197,17.578593961743,2,1,0.480169138207967,0.181032510629052,0.24511748637264,0.984914503798695,1.0069412413784,0.964063868557892,3.17548621429734e-10,9.73443547991337e-13,9.23483511883205e-13,7.21644966006352e-14,6.07069949865036e-13,1.81213206618513e-10,0,1.39081635097682e-10,78.0673590873509,2,122.930586784248,20.488431130708
0.340061957228041,0.954562171815436,0.976271240409077,1,1.01111111111111,5,4.55594469930501,181.36017101952,80,121.61486973473,-5.58593327600596,22.2762728851089,2,1,0.480930220243914,0.202660028129463,0.246921851697359,0.983305217627347,1.00878732978009,0.95705695641994,7.27351511237188e-07,2.06918429057623e-07,6.4529721566231e-09,4.10671496808845e-13,1.72049319235867e-11,2.55533256826831e-09,0,2.09171858500667e-07,77.8296986784288,2,141.61486973473,23.6024782891216
0.416435281002425,0.951794396613928,0.975755089088691,1,1.01111111111111,15,13.5886886013851,202.128479457483,80,139.944467440582,-3.61470724247482,25.1533481129808,2,1,0.481406414581942,0.217073376940804,0.247639889173637,0.98230086846606,1.00991795775881,0.954297087021584,7.94226173595869e-07,2.26723471996593e-07,6.5477314681317e-09,3.36064509554035e-13,1.83807968845429e-11,2.67151755509674e-09,2.22044604925031e-16,2.29165763698802e-07,77.6813813276225,2,159.944467440582,26.657411240097
0.491411521905091,0.939052500592393,0.974052409169573,1,1.01111111111111,15,13.2272939830324,223.186763934057,80,157.938765257222,1.65118031064389,33.0126712399261,2,1,0.482683137499819,0.2595968504017,0.251000088117349,0.979617747679851,1.01300648989802,0.941592263126335,1.42093105241224e-10,2.91322521661641e-13,7.74047492768659e-13,8.27116153345742e-14,4.850009283075e-13,1.98308148104966e-10,0,1.41543665677091e-10,77.2851723418272,2,177.938765257222,29.6564608762037
0.564087518887499,0.925891837005873,0.97227374830739,1,1.01111111111111,15,12.8591354075117,244.095558989814,80,175.381004533,7.18341684591491,41.2637969451701,2,1,0.484031738783641,0.307524647880634,0.254567813404065,0.976798716251438,1.01624898019082,0.928471098561543,1.44948158930164e-10,7.17648163117701e-13,1.34781075189494e-13,3.29736238313671e-14,4.56856774633252e-13,8.49898895352983e-11,0,1.86962445525296e-10,76.8689271080348,2,195.381004533,32.5635007555
0.634136053324638,0.912347039726917,0.970424639550034,1,1.01111111111111,15,12.485656813477,264.763391384868,80,192.192652797913,12.9622412328932,49.8787624095356,2,1,0.485448507404196,0.359724282992861,0.258347153146359,0.973853813899317,1.01963443985466,0.914968299529442,1.85903279150311e-10,1.32871491587139e-12,2.1360690993788e-13,6.45039577307216e-14,6.8933747598976e-13,1.5479888574705e-10,0,9.73940927906369e-11,76.4341330592467,2,212.192652797913,35.3654421329855
0.701210338730103,0.898467482164733,0.968512914708595,1,1.01111111111111,15,12.1086572476115,285.085809889623,80,208.290481295225,18.9600979327918,58.8181756040999,2,1,0.486927757301005,0.415344144841668,0.262338109140602,0.970797054178313,1.02314738849959,0.901133269028038,2.92613739538021e-10,6.03961325396085e-13,7.50288720041681e-13,5.82867087928207e-14,4.34818847594443e-13,1.36599352872667e-10,0,7.58033635861466e-11,75.9828640420688,2,228.290481295225,38.0484135492041
