-40,8.15765848431316,5
-40,11.0394984929434,5
-40,13.9462474886757,5
-40,16.8774805897926,5
-40,19.8329481937763,5
-40,22.8125101002407,5
-40,25.8160811524695,5
-40,28.843593401994,5
-40,31.8949725245411,5
-40,34.9701243342894,5
-40,38.0689277192964,5
-40,41.1912313768139,5
-40,44.33685267893,5
-40,47.5055776661547,5
-40,50.6971616073703,5
-40,53.9113298087263,5
-40,57.1477785263499,5
-40,60.4061758959673,5
-40,63.6861628592281,5
-40,66.9873540817301,5
-40,70.3093388618706,5
-40,73.6516820553913,5
-40,77.0139250087539,5
-40,80.395586532001,5
-40,83.7961639037119,5
-40,87.2151339264813,5
-40,90.6519540324175,5
-40,94.1060634422541,5
-40,96.1369967653092,5
-40,99.6259727327793,5
-40,101.673875172551,5
-40,105.195844617953,5
-40,108.759269525983,5
-40,110.788735650574,5
-40,114.314584554053,5
-40,117.855361512328,5
-40,121.410350352406,5
-40,124.978826875964,5
-40,128.560060688189,5
-40,132.153316951222,5
-40,135.757858133707,5
-40,139.372945748485,5
-40,142.997842061836,5
-40,146.631811766361,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,141.218219873917,5
-40,133.323863926462,5
-40,133.323863926462,5
-40,133.323863926462,5
-40,133.323863926462,5
-40,133.323863926462,5
-40,133.323863926462,5
-40,126.245218444181,5
-40,126.245218444181,5
-40,126.245218444181,5
-40,126.245218444181,5
-40,126.245218444181,5
-40,119.04948051489,5
-40,119.04948051489,5
-40,119.04948051489,5
-40,119.04948051489,5
-40,112.662045022921,5
-40,112.662045022921,5
-40,112.662045022921,5
-40,112.662045022921,5
-40,112.662045022921,5
-40,112.662045022921,5
-40,112.662045022921,5
-40,112.662045022921,5
-40,112.662045022921,5
-40,112.662045022921,5
