run_id,point_index,lambda,branch_row,from_bus_ext,to_bus_ext,PF,QF,PT,QT,RATE_A,MVA_F,MVA_T,loading_pct,status
beerten_vsc,19,0.846382554151754,6,3,4,37.1951305992238,24.4819284214575,-36.9918499575869,-25.849561594016,250,44.5291203542882,45.1286693564905,18.0514677425962,1
beerten_vsc,19,0.846382554151754,7,4,5,4.87467687806853,6.03112200732339,-4.79644685442605,-10.5641755996892,250,7.75479898725921,11.6020562198432,4.64082248793727,1
beerten_vsc,19,0.846382554151754,8,4,7,74.1440157334184,12.1190484206454,-73.8553021683202,-9.23191276966338,250,75.1279335779931,74.430060269763,30.0511734311972,1
beerten_vsc,20,0.892054337999927,1,1,2,147.882888283704,57.9378772510484,-143.321104276334,-50.6233252289389,250,158.827410315373,151.998881536091,63.5309641261494,1
beerten_vsc,20,0.892054337999927,2,1,3,68.2472832146969,5.80710547615394,-64.8781632860652,-1.00874569025873,250,68.4938985618298,64.8860049567004,27.3975594247319,1
beerten_vsc,20,0.892054337999927,3,2,3,38.6301104701678,-13.2576826367683,-37.6586979581952,12.171920172686,250,40.8417872262543,39.5769272758361,16.3367148905017,1
beerten_vsc,20,0.892054337999927,4,2,4,44.6028089902611,-8.35296509468406,-43.3849465490716,8.05324346185349,250,45.3782171938776,44.1260503254221,18.151286877551,1
beerten_vsc,20,0.892054337999927,5,2,5,75.7898223454328,7.66933495471931,-73.4585527955672,-3.56555652977009,250,76.1768722763015,73.5450349934387,30.4707489105206,1
beerten_vsc,20,0.892054337999927,6,3,4,37.9768062890322,25.6086438615218,-37.7617805146257,-26.9402210165024,250,45.8043715854822,46.386717668453,18.5546870673812,1
beerten_vsc,20,0.892054337999927,7,4,5,5.16096668184298,6.39083728400294,-5.07524697876018,-10.8920314113332,250,8.21452240131436,12.0164254319196,4.80657017276784,1
beerten_vsc,20,0.892054337999927,8,4,7,75.9857603811617,12.4961402764282,-75.6821735224068,-9.4602716888789,250,77.0064237743287,76.2711487359611,30.8025695097315,1
