run_id,event_index,event_name,family,k,idx,lambda,message,payload
beerten_vsc,55,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.26 to 0.265 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.26; margin_new=0.265; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,56,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.265 to 0.27 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.265; margin_new=0.27; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,57,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.27 to 0.275 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.27; margin_new=0.275; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,58,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.275 to 0.28 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.275; margin_new=0.28; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,59,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.28 to 0.285 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.28; margin_new=0.285; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,60,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.285 to 0.29 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.285; margin_new=0.29; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,61,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.29 to 0.295 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.29; margin_new=0.295; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,62,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.295 to 0.3 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.295; margin_new=0.3; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,63,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.3 to 0.305 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.3; margin_new=0.305; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,64,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.305 to 0.31 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.305; margin_new=0.31; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,65,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.31 to 0.315 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.31; margin_new=0.315; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,66,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.315 to 0.32 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.315; margin_new=0.32; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,67,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.32 to 0.325 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.32; margin_new=0.325; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,68,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.325 to 0.33 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.325; margin_new=0.33; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,69,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.33 to 0.335 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.33; margin_new=0.335; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,70,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.335 to 0.34 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.335; margin_new=0.34; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,71,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.34 to 0.345 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.34; margin_new=0.345; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,72,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.345 to 0.35 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.345; margin_new=0.35; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,73,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.35 to 0.355 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.35; margin_new=0.355; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
beerten_vsc,74,VSC_CAPABILITY_MARGIN_INCREASE,vsc_capability,81,1,2.93062,"Reached VSC-MTDC monolithic VSC capability loading limit in 81 continuation steps, lambda = 2.93062; increasing VSC saturation margin from 0.355 to 0.36 and continuing CPF.",gen_idx=[0x0]; bus=[0x0]; lambda_event=[0x0]; lambda_candidate=[0x0]; lambda_previous=[0x0]; event_location_method=[0x0]; P_candidate=[0x0]; Q_candidate=[0x0]; margin_candidate=[0x0]; margin_previous=[0x0]; previous_margin_error=[0x0]; margin_event=[0x0]; active_limit=[0x0]; P_projected=[0x0]; Q_projected=[0x0]; S_projected=[0x0]; Smax=[0x0]; gen_type_code=[0x0]; gen_type=[0x0]; bisection_iterations=[0x0]; location_error=[0x0]; P_final=[0x0]; Q_final=[0x0]; V_final=[0x0]; margin_final=[0x0]; inside_final=[0x0]; final_error=[0x0]; vsc_idx=[0x0]; V_candidate=[0x0]; projection_mode=[0x0]; policy_reason=[0x0]; target_ac_mode_if_saturated=[0x0]; from_ac_mode=[0x0]; to_ac_mode=[0x0]; Vmax=[0x0]; Smax_source=[0x0]; Vmax_source=[0x0]; mode_source=[0x0]; lambda_freeze=2.93062; backoff_lambda=0; relief_action=margin_increase; margin_old=0.355; margin_new=0.36; frozen_vsc_idx=[0x0]; frozen_vsc_cols=[1x3]; vsc_margin_final=[0x0]
