lambda,V5,V7,V3,tap9,B5,Qshunt5,Pg1,Pg2,Pg2_requested,Qg2,Qc2,C2mode,C2Vdc,Ic1,Ic2,Ic3,Uc1,Uc2,Uc3,AC_error_MVA,DC_error_MW,bridge_error_MW,station_U_error_pu,station_I_error_pu,station_S_error_MVA,loss_error_MW,PQ_schedule_error,cap_margin_MVA,bus6_type,Pload5,Qload5
1.01570165016071,0.820175435853877,0.957954647454206,1,1.01111111111111,15,10.0903161836715,313.350143698994,150,283.76839603857,43.5620237177567,104.958057476469,2,1,0.493853637927035,0.712638468138042,0.287380297057993,0.956725195286532,1.04127896187515,0.823124944861081,2.08643031781589e-10,1.72661884789704e-12,1.99840144432528e-14,1.48103751484996e-13,1.8071655283336e-12,3.5340296591991e-10,0,3.00914848594402e-10,43.1042297793056,2,303.76839603857,50.6280660064284
1.03790012433574,0.812781356962725,0.956909150538208,1,1.01111111111111,15,9.90920301339252,321.406709419228,150,289.096029840578,46.789414128948,109.818300464434,2,1,0.494677507600603,0.744435531118574,0.289994668771153,0.9550771022977,1.04318887612566,0.815760932930423,2.48466278824127e-10,1.15107923193136e-12,7.61612994892857e-14,6.58362253602718e-14,7.62501173312558e-13,1.54444383383289e-10,0,1.80340187228012e-10,38.3346703320999,2,309.096029840578,51.5160049734297
1.059041347571,0.805423306538757,0.955867450651013,1,1.01111111111111,15,9.73060054073737,329.234562453205,150,294.16992341704,50.004722238753,114.662269633592,2,1,0.4955010300964,0.776174678779682,0.292643953163346,0.953435097048278,1.04509239278943,0.808433440177223,2.55509472339595e-10,4.2632564145606e-13,3.71702668644502e-13,7.49400541621981e-14,1.01785246897634e-12,1.75828396967361e-10,4.44089209850063e-16,1.19442233881273e-10,33.5737981828949,2,314.16992341704,52.36165390284
1.07913981037021,0.798108375154169,0.954830762368239,1,1.01111111111111,15,9.55465467736842,336.831713590309,150,298.993554488852,53.2037687788717,119.483794557089,2,1,0.496323112434878,0.807809234884775,0.2953261333086,0.951801314536275,1.0469870871576,0.801149538169286,2.39080732864465e-10,2.48689957516035e-13,4.91828799908944e-13,8.1601392309949e-14,8.40827407699862e-13,1.65898521196688e-10,0,3.1321434335041e-10,28.828614767322,2,318.993554488852,53.1655924148086
1.09821430044202,0.790842738927963,0.953800161597897,1,1.01111111111111,15,9.38148356572623,344.197586413798,150,303.571432106085,56.3828357590981,124.277379564884,2,1,0.497142766421936,0.839297736007833,0.298039355731971,0.950177654592576,1.0488707996878,0.793915385744648,1.7070255262818e-10,6.67910171614494e-13,9.71889235756862e-13,2.67563748934663e-14,3.03479463781287e-13,6.25934066775086e-11,0,1.04186881344503e-10,24.1053395988326,2,323.571432106085,53.9285720176809
1.11628722412193,0.78363166883093,0.952776585670348,1,1.01111111111111,15,9.21117888592122,351.332880033254,150,307.908933789264,59.5386671024792,129.038205760075,2,1,0.497959110788531,0.870603838629946,0.300781948676542,0.948565781497609,1.05074163679504,0.786736238546316,1.59040641811266e-10,9.66338120633736e-13,2.93765012315816e-13,6.21724893790088e-15,4.19553281005847e-13,5.27610938046686e-11,2.22044604925031e-16,6.65423272039334e-11,19.4094242054904,2,327.908933789264,54.6514889648773
1.13338392691653,0.776479562813251,0.951760837059361,1,1.01111111111111,15,9.04380767199986,358.239417612871,150,312.012142459967,62.66845717238,133.762115081874,2,1,0.498771370235688,0.901696125084826,0.303552432908125,0.946967129779877,1.05259796458669,0.779616481297835,2.58010874283628e-10,8.02913291408913e-13,2.10276240864005e-13,4.94049245958195e-14,4.72510919280467e-13,1.06001717201712e-10,2.22044604925031e-16,3.69766439689556e-11,14.7455812373237,2,332.012142459967,55.3353570766612
1.14953203996052,0.7693899954602,0.950753589948071,1,1.01111111111111,15,8.87941447671369,364.919989136889,150,315.887689590524,65.7698297746475,138.445580207941,2,1,0.499578871939161,0.932547829847906,0.306349525969932,0.945382914882625,1.05443839703324,0.772559677535172,5.18051786777446e-10,8.88178419700125e-13,2.57127652503186e-13,2.1094237467878e-14,3.69926311805102e-13,6.2407525575408e-11,0,1.69990244103246e-10,10.1178255227586,2,335.887689590524,55.9812815984207
1.1647608729641,0.762365779699474,0.949755398815622,1,1.01111111111111,15,8.71802373085181,371.378195713194,150,319.542609511383,68.840810343357,143.085664278048,2,1,0.500381040170927,0.963136509782119,0.309172141079407,0.943814147315684,1.05626178013977,0.765568631329314,3.43461582180256e-10,1.27897692436818e-12,5.28910248931425e-13,4.56301663120939e-14,5.94357896233078e-13,1.06405707718346e-10,0,1.29055877096107e-10,5.52952353264728,2,339.542609511383,56.5904349185639
1.1791008665395,0.755409035921045,0.948766708333712,1,1.01111111111111,15,8.55964217326744,377.618300762562,150,322.984207969481,71.879793658749,147.679973910931,2,1,0.501177389602448,0.993443679219105,0.312019381801768,0.942261649094083,1.0580671734815,0.75864545637378,2.03907366593394e-10,1.3926637620898e-12,8.63753513158372e-14,9.12603326241879e-14,1.40654154989761e-12,2.29156478522082e-10,4.44089209850063e-16,1.85522708306962e-10,0.983448117331637,2,342.984207969481,57.1640346615801
1.2053110861581,0.733855309050778,0.960696763978752,0.991921596032297,0.988888888888889,15,8.07815421933019,390.653403096269,150,329.274660677943,83.5410929262611,147.451991972384,1,1,0.504256832683675,1.00000000000033,0.32118355945181,0.936303637799621,1.05037175364981,0.737200535550284,9.07676932789683e-08,1.6949833536728e-08,1.92468263549017e-12,1.29563026973756e-13,3.08147951599835e-12,1.40307569370603e-09,2.22044604925031e-16,1.71966263451395e-08,-1.03077392608756e-10,2,349.274660677943,58.2124434463239
1.22070802639266,0.717702611176794,0.953119341734316,0.9854213973862,0.988888888888889,15,7.72645557134983,399.340662211638,150,332.969926334239,92.3711313938946,146.469064683851,1,1,0.506613899910315,1,0.328412153898956,0.931791423837069,1.04386546919036,0.721134497847076,1.2339057854109e-10,7.7733375292155e-12,8.00026711544888e-13,4.31876756579186e-14,8.64641691578072e-13,1.16763981391042e-10,2.22044604925031e-16,1.59573687597003e-10,-1.00728034865657e-10,2,352.969926334239,58.8283210557065
1.23361177334841,0.701099370930625,0.945354384997072,0.978767636262547,0.988888888888889,15,7.37310491878978,407.605885193959,150,336.066825603619,101.402036339361,145.462858417071,1,1,0.509047480966003,1,0.336189519158054,0.927175882701868,1.03720537744983,0.704625339340655,1.61058862986033e-10,3.86535248253495e-12,3.69926311805102e-13,3.9190872769268e-14,4.61242155580521e-13,9.58858406342972e-11,0,1.50535583998135e-10,6.446553293546e-11,2,356.066825603619,59.3444709339366
1.2438606139735,0.684178132052203,0.959291359422445,0.972042133512995,0.966666666666667,15,7.02149574567662,415.365397206782,150,338.526547353639,110.544190036335,144.445751451117,1,1,0.511534962772769,1,0.344504229751152,0.922502771623672,1.03047337300153,0.687805670465779,3.48258881150811e-10,9.66338120633736e-13,3.05755420981768e-13,3.70814490224802e-14,8.46545056276682e-13,1.08558564574331e-10,2.22044604925031e-16,9.90212356555276e-11,9.46659816666972e-11,2,358.526547353639,59.7544245589398
1.24390245575594,0.665417956313467,0.949179183931086,0.963434045106905,0.966666666666667,15,6.64171584876586,420.348523058269,150,338.536589381426,112.5,143.143784175285,1,1,0.515550940296696,0.999999999999998,0.354216861987111,0.915051784953766,1.02185677867931,0.669165466126173,1.07305924181483e-10,4.05009359383257e-13,2.01172412062078e-13,1.03139718987677e-13,1.06503694752291e-12,2.32220054117841e-10,0,2.01453076442704e-10,4.71705356877178e-11,1,358.536589381426,59.7560982302377
1.23949435449603,0.646931380830457,0.961345786273414,0.954748015528888,0.944444444444445,15,6.27780317254803,424.007367363308,150,337.478645079048,112.5,141.82991278939,1,1,0.519838543434777,1,0.364338888758493,0.907221834858319,1.01316197476465,0.650805477639087,6.48993027349554e-10,1.14731335543183e-10,8.43769498715119e-15,1.03916875104915e-13,1.83586479352016e-12,3.01005367016751e-10,2.22044604925031e-16,1.45888634506264e-10,2.62854641265135e-10,1,357.478645079048,59.5797741798413
1.24392490412558,0.665212996812546,0.971670996561184,0.963360919357798,0.944444444444445,15,6.63762496692492,420.408676819871,150,338.541976990139,112.5,143.132727245406,1,1,0.515594784326481,1,0.354326000130574,0.914971069613103,1.0217835813227,0.668961862957541,2.55920801860371e-10,2.08189021577709e-12,3.69260177990327e-13,9.75886038645513e-14,1.23945298469152e-12,2.21665127551797e-10,2.22044604925031e-16,2.22186713472183e-10,-1.79394862302877e-10,1,358.541976990139,59.7569961650232
1.2458697162694,0.683486474814028,0.982038158922908,0.972017686077353,0.944444444444445,15,7.0073064188056,416.248573347356,150,339.008731904656,112.5,144.442070316025,1,1,0.511394044246901,0.999999999999998,0.344852852369333,0.922766313280303,1.03044890791131,0.687118294549837,1.53146519922677e-10,7.95807864051312e-13,7.46958050967805e-13,3.34177130412172e-14,5.13145081981747e-13,8.15442213243937e-11,2.22044604925031e-16,8.67501626089506e-11,5.53445367651196e-11,1,359.008731904656,59.8347886507761
1.24526871721017,0.701695711679464,0.992410497127569,0.980687317412269,0.944444444444445,15,7.38565307684025,411.531061906769,150,338.864492130441,112.5,145.753246345557,1,1,0.507250673167254,1,0.33590380626831,0.930579507335664,1.03912692615532,0.705218208182502,1.09051298151398e-10,6.96331881044898e-13,5.3179682879545e-13,1.10245146345278e-13,1.21475052239362e-12,2.53376085266714e-10,0,1.96841654087621e-10,1.45515666152451e-10,1,358.864492130441,59.8107486884069
1.24209146728175,0.719783993419748,1.00275052276528,0.989338100209971,0.944444444444445,15,7.77133495774919,406.267093747598,150,338.101952147621,112.5,147.061454548548,1,1,0.503178470000186,1,0.327462492289604,0.93838185410023,1.0477858952583,0.723204452366345,1.97568069465074e-10,8.31335000839317e-13,5.89528426075958e-13,7.24975635080227e-14,9.26037024839843e-13,1.7013318488905e-10,2.22044604925031e-16,1.85664816854114e-10,-1.40703238656778e-11,1,358.101952147621,59.6836586912702
1.23633850005119,0.737695891940351,1.01302124814428,0.997938631709033,0.944444444444445,15,8.16292843478506,400.47428785757,150,336.721240012285,112.5,148.361943989612,1,1,0.499190231688594,0.999999999999998,0.319511417876896,0.946144747465376,1.05639438806398,0.741021177630473,1.27838478881636e-10,3.5527136788005e-13,6.19504447740837e-14,4.15223411209809e-14,6.74960087820864e-13,1.01472460882931e-10,0,1.09999120923021e-10,-7.68795712139279e-11,1,356.721240012285,59.4535400020474
1.2280408536013,0.755379148992453,1.02318740623201,1.00645885676931,0.944444444444445,15,8.55896488098845,394.176247687743,150,334.729804864313,112.5,149.650170244421,1,1,0.495297345456038,1,0.312031726994693,0.953840719396629,1.06492232894306,0.758615715236131,1.39265966424209e-10,1.02318153949454e-12,2.98872038229092e-13,3.13082892944294e-14,4.60020910253434e-13,7.75149695177547e-11,4.44089209850063e-16,9.0537355390552e-11,1.28053329035719e-11,1,354.729804864313,59.1216341440521
1.21725783098718,0.772786344017575,1.03321654888636,1.01487100786963,0.944444444444445,15,8.95798100250074,387.401542136851,150,332.141879436923,112.5,150.921937240479,1,1,0.491509468385671,0.999999999999998,0.305003138603537,0.961444302736122,1.07334193423411,0.775940242141633,2.70526320317453e-10,7.95807864051312e-13,6.3726801613484e-13,4.64073224293315e-14,8.87179218977963e-13,1.88556486850204e-10,0,1.41163525313459e-10,1.35410791164161e-10,1,352.141879436923,58.6903132394872
1.20407328105626,0.789805393994863,1.01881820224437,1.02309703621044,0.966666666666667,15,9.35688840575072,380.196734429001,150,328.977587453503,112.5,152.165448531517,1,1,0.487851927600592,1.00000000000276,0.298430805043245,0.968896593099216,1.08157509704528,0.792882591097323,7.19445874589939e-07,1.26728281202304e-07,3.82405218601889e-12,5.77871084317394e-13,1.51466617026585e-11,1.18823264532172e-08,0,1.28086753647949e-07,1.19115983735836e-09,1,348.977587453503,58.1629312422504
1.21725826736777,0.772699792804885,1.00916959854279,1.01480957335119,0.966666666666667,15,8.95597454701067,387.419867938369,150,332.141984168264,112.5,150.912647692984,1,1,0.491530777174157,1,0.305037302442445,0.961401205839986,1.07328044506184,0.775854091136415,2.27228169069214e-10,1.55608859131462e-12,6.90114632106997e-13,1.16573417585641e-13,1.99518179755387e-12,3.38704784118451e-10,0,1.36076039325417e-10,3.03709438310055e-10,1,352.141984168264,58.6903306947107
1.22803753048287,0.755275965849243,0.999358448003309,1.0063889098007,0.966666666666667,15,8.5566267688426,394.197920131702,150,334.729007315888,112.5,149.639592641123,1,1,0.495322639931136,1,0.312074355669874,0.953790329526753,1.06485231843939,0.758513035533567,6.6326745658855e-11,8.81072992342524e-13,1.11022302462516e-13,4.64073224293315e-14,1.33448807559944e-13,8.86826468715365e-11,0,3.30171445739325e-11,-2.01452099931682e-11,1,354.729007315888,59.1215012193146
1.23632687532791,0.737575400133146,0.989412973178625,0.997859880626442,0.966666666666667,15,8.16026206322357,400.498462863701,150,336.718450078699,112.5,148.350033960403,1,1,0.499219755059467,1,0.319563613906935,0.946086833253471,1.05631556390915,0.740901307681937,1.41693628746043e-10,1.35003119794419e-12,3.15747428203395e-13,3.8746783559418e-14,7.66109398142589e-13,1.20032608386629e-10,0,2.05488959181821e-10,2.48767047178097e-11,1,356.718450078699,59.4530750131165
1.24206679287917,0.719645751653392,0.979365027235395,0.989250381221889,0.966666666666667,15,7.76835011809164,406.292812935101,150,338.096030291,112.5,147.048187054853,1,1,0.503212415487016,0.999999999999999,0.327525396841256,0.938316300860008,1.047698093094,0.723066967158196,2.48025191846093e-10,1.22213350550737e-12,1.27231558622043e-13,9.79216707719388e-14,9.12159237032029e-13,2.26003536063584e-10,2.22044604925031e-16,4.29878355134861e-11,5.13834298282068e-11,1,358.096030291,59.6826717151667
1.24522620693122,0.701539546869391,0.969249236864575,0.980590609586005,0.966666666666667,15,7.38236603732566,411.557281459877,150,338.854289663494,112.5,145.738617959393,1,1,0.507289172942447,1,0.335978579464994,0.930506329958417,1.03903012459916,0.705062951880071,6.41853693890167e-11,1.09423581307055e-12,6.56585896763318e-13,1.0946799022804e-13,1.88649096344307e-12,3.10532602505795e-10,0,2.46629383582331e-10,2.77089375835071e-10,1,358.854289663494,59.809048277249
