10,500,1.00184821800546
11,500,0.935634837833384
12,500,1.00530660273305
15,500,0.988422874389616
19,500,0.980777663278421
100,330,1.01248449585799
102,13.8,1.04
104,13.8,1.04
106,13.8,1.04
108,13.8,1.04
115,220,0.954615125394065
117,220,0.949606009677995
118,220,0.949658121432142
190,10.5,0.829653872758918
191,10.5,0.841363990363591
192,10.5,0.755220970601354
193,132,0.752877918508548
200,330,0.842555399203939
201,13.2,1
202,13.2,1
203,13.2,1
204,13.2,1
205,11,1
206,11,1
207,11,0.683476966165751
208,11,0.683476966165751
209,11,0.683476966165751
210,330,0.840545709263612
211,330,0.840587777792175
212,33,0.683720711975569
213,330,0.838482811276024
214,33,1
215,132,1
216,33,0.683476966165751
217,33,0.683376227138145
218,33,0.683598805660113
219,13.2,0.683598805660113
220,132,0.798935954215664
221,132,1.02075028403489
222,33,0.753703187082451
223,132,1.02905552811577
224,330,0.842894409994728
226,132,1.03060380148774
227,33,0.683455921731247
230,132,0.798968488044791
240,132,0.849829189788455
242,13.2,0.792622212017457
243,132,0.871907246743904
244,33,0.799739354347747
246,132,1.02309937337468
250,132,0.93085102550117
251,13.2,0.942806612052727
252,13.2,1
253,132,0.752023901392861
254,33,0.769640085154114
255,33,0.678500803813193
256,33,0.774842443295049
257,33,0.677226416963268
258,132,0.883351631642913
259,132,0.753076613842957
261,132,0.752946638891486
264,132,1.0419109816892
265,33,0.754720325791413
266,132,1.03106166130149
268,132,0.752832000468006
269,132,0.752832000468006
271,132,0.998142954894216
272,132,1.01827879269672
273,132,1.0207532645228
275,132,1.02932541155656
280,13.2,1.04292922495145
281,13.2,0.973508328420901
282,13.2,0.921741867325319
300,132,0.636869276395265
310,132,0.635927289101668
311,132,0.992787010177306
315,132,0.937528550897815
316,132,1
317,132,1
318,132,1
320,132,0.524545326933384
322,132,0.515356633046949
330,132,0.855460459329843
332,13.2,0.78942982956245
334,33,0.808649331000106
400,132,0.968120678129695
401,132,0.968044013924734
402,132,0.984010409200933
403,132,0.94111102892433
404,132,0.967777389184672
405,132,0.989104360495442
406,13.2,0.968044013924734
407,33,0.997934362036307
408,10.4,0.955405383616793
409,10.4,0.955404262427545
410,66,0.967855810577288
411,132,0.967776294807968
412,132,0.990639168451349
413,33,1.00381280562717
415,13.2,1.00074894110657
416,66,0.982349594791772
417,35,0.982615096459442
418,35,0.98756678593539
420,33,0.953705126610088
422,13.8,0.949728519776409
423,35,0.987570137038863
424,35,0.987571700392954
437,13.8,0.968044013924734
438,13.8,0.968044013924734
440,132,0.932717109782459
441,132,0.887372266480034
442,132,0.91823479161139
444,132,0.95283924450157
445,132,0.951501623289852
446,132,0.940047787416112
447,132,1
448,132,0.913236641989065
449,132,0.972412724163381
450,132,0.969814671195891
451,33,0.968170544403813
453,0.4,1.03
454,132,0.965915906693542
455,132,0.893793355587958
456,132,0.972589052962973
457,132,0.87774422906002
458,132,0.970620642951346
459,132,0.923890510838851
460,132,0.923890510838851
461,132,0.923369420373851
462,35,0.867936247995528
463,35,0.867928470326541
464,13.8,0.834408838482507
465,132,0.933216446078347
466,10.5,0.834303464484319
467,132,0.924736524825382
468,10.5,0.867936247995528
470,132,0.923981068662863
472,35,0.923981068662863
474,35,0.930781493939251
475,35,1
476,0.4,1
477,35,0.973599473531216
478,0.4,1.04
479,33,0.922412188462246
480,132,0.987453451843371
481,132,1
482,132,1
483,132,0.990786220528945
484,33,0.922566949122024
490,132,0.975732222835349
491,11.5,1.03
492,11.5,0.975732222835349
493,11.5,1.03
494,132,0.829500205276864
495,132,0.991419680623092
500,33,0.97761757316448
501,33,0.836015095437513
504,33,0.937224636423532
506,33,1
508,33,0.992444201048676
510,33,0.799127359566217
511,33,0.802438076754543
512,33,0.985532760736863
513,33,0.997122915937102
514,13.2,0.967822710366616
515,13.2,0.967833345452047
516,13.2,0.998193544492293
517,33,1.00018760502739
518,33,1
519,33,0.925213604804009
520,33,0.998342601878813
521,33,1.00476742505047
522,33,1.02284831118282
523,11,1
524,33,1.01822101776224
525,11,1
526,33,0.91604108150607
527,33,1.04961785347469
528,33,1.07849317595781
532,33,0.987834715744439
533,33,1.02059518065559
534,33,1.02550712422167
535,36.7,0.981702301450535
536,11,1
537,6.6,1.01987268245461
538,33,1.02295272460765
539,33,1.03610436875645
540,33,0.973231916827904
541,33,1.03363866698493
542,33,1.02023052885847
544,33,0.968180140387586
545,33,0.952029997729001
546,33,1.00021548206132
547,33,1
548,13.2,1
549,33,0.9345274266274
550,33,0.925457037371417
551,33,0.991709091040114
552,33,0.994672161546517
553,33,0.978627575178474
554,33,0.924227527823137
556,33,0.860861576632508
557,13.2,0.860256114600435
558,33,0.997404679144563
559,33,1.00227506326063
560,33,1.03098036013392
561,33,1.03424490069
562,33,1.02956037567157
563,33,1.03170106320186
564,33,1.03030387889971
565,33,1.03309061408777
566,33,1.02726502365697
567,33,1.03245535132681
568,33,0.985976700668125
570,33,0.906440059761475
571,33,0.912080631511114
572,33,0.994172933696527
573,33,0.924381969225319
576,33,1
577,33,1
578,33,1.00366899451326
579,33,1.04610881016648
580,33,0.930765764949096
581,33,1
582,33,1
583,33,1.02010529368327
598,33,0.763174546613189
599,33,0.768291124856473
601,0.7,0.96860092713611
602,0.6,1
603,0.7,1
604,6,1.01521624858862
605,0.7,0.98713611653002
607,10.4,1
608,0.7,1
609,0.7,1
618,0.4,1
619,11,1
620,6.3,1.04
621,0.9,1
622,0.9,1
623,0.9,1
624,0.9,1
650,0.7,1.02
651,0.7,1
652,0.6,1
654,0.7,1.00859909629062
656,0.7,0.782426113610333
657,0.7,0.625701457863699
658,0.7,1.02
659,0.4,1
661,11,0.964585720865216
662,11,0.954615890559012
663,0.4,1.07780008015566
664,0.58,0.9473589855741
665,0.7,0.772757229829048
670,10.5,1
671,10.5,1
673,13.2,1
674,13.2,1
675,0.69,0.984586250458569
676,0.69,0.995785628
679,0.7,1.03
680,0.7,1.03
684,0.7,1.03
685,0.7,1.03
686,0.7,1.03
687,0.6,1.03
688,0.7,1
691,0.7,1.02
692,0.7,1.02
720,132,1.03913826531481
721,132,1.03091354146348
1008,500,1.00324159287052
1226,132,1.02102191086669
1804,13.2,0.953245049916157
2206,132,1.03077543164353
2208,132,1.03077413038178
2222,132,0.856728337611646
2302,132,0.954147011295342
222201,1,0.85828714754753
222202,1,0.867561688637454
222231,33,0.867240700117008
222232,33,0.877716911811129
222291,13.2,0.85828714754753
222292,13.2,0.867561688637454
230201,1,0.924582999717372
230231,33,0.942474477593273
230291,13.2,0.924582999717372
1000001,1,0.836015095437513
1000002,1,0.975872675534746
1000003,1,0.97575288536768
1000004,1,0.922412188462246
1000005,1,0.922566949122024
1000006,1,0.924227527823137
1000007,1,0.896475735290006
1000008,1,0.910637385172795
1000009,1,1.04610881016648
1000011,1,0.860256114600435
1000012,1,0.956727848246792
1000014,1,0.802438076754543
1000015,1,0.799127359566217
1000016,1,0.752935866937016
1000017,1,0.753703187082451
1000018,1,0.754720325791413
1000019,1,0.801282268869497
1000020,1,0.801534522404026
1000021,1,0.801282268869497
1000022,1,0.998193544492293
1000023,1,1.01987268245461
1000024,1,0.773314118980092
1000025,1,0.773685689917233
1000026,1,0.967833345452047
1000027,1,0.967822710366616
1000028,1,0.95346552260938
1000029,1,0.953205706768352
1000030,1,0.953257407791022
1000031,1,1.00074894110657
1000032,1,0.999986120662871
1000033,1,0.999986120662871
1000034,1,0.834303464484319
1000035,1,0.834408838482507
