lambda,V5,V7,V3,tap9,B5,Qshunt5,Pg1,Pg2,Pg2_requested,Qg2,Qc2,C2mode,C2Vdc,Ic1,Ic2,Ic3,Uc1,Uc2,Uc3,AC_error_MVA,DC_error_MW,bridge_error_MW,station_U_error_pu,station_I_error_pu,station_S_error_MVA,loss_error_MW,PQ_schedule_error,cap_margin_MVA,bus6_type,Pload5,Qload5,load_interpolation_error,generator_projection_error
1.20421200700036,0.734894449309152,0.961179980236822,0.992334452085552,0.988888888888889,15,8.10104777438104,390.068360348393,150,329.010881680087,82.9734099615283,147.504497558959,1,1,0.504106046792099,0.999934020301551,0.320729406267931,0.93659370553932,1.05078106369499,0.738234255991246,4.27972319807633e-10,1.60632396273286e-10,1.30402355580372e-11,1.18349774425042e-13,1.10744746706359e-12,2.72329517450943e-10,2.22044604925031e-16,2.73971068054379e-10,0.00982108919240781,2,349.010881680087,58.1684802800145,0,0
1.23315456641466,0.701603022743318,0.945534328881824,0.978900492102866,0.988888888888889,15,7.38370202283841,407.322093520847,150,335.957095939519,101.148167107634,145.373659495469,1,1,0.508978750940577,0.999263507885549,0.33594818259745,0.927305640440398,1.03729448828022,0.705126058416717,1.36748737597032e-10,9.16600129130529e-13,4.36761737887537e-13,4.75175454539567e-14,7.37410132956029e-13,1.16991796818074e-10,2.22044604925031e-16,1.53342227804387e-10,0.108142874071279,2,355.957095939519,59.3261826565864,0,1.4210854715202e-14
1.24364548604927,0.684567066569236,0.959468962837446,0.972187918707026,0.966666666666667,15,7.02948102946814,415.18953399058,150,338.474916651825,110.337047998644,144.453728694855,1,1,0.511478332597643,0.999904538259282,0.344308500813948,0.922608662531569,1.0306136128962,0.688192202103918,5.19783011017056e-10,2.59134935731709e-10,1.10702558231424e-11,5.30686605770825e-14,9.01945185205477e-13,1.47874017754267e-10,4.44089209850063e-16,1.87846183052898e-10,0.0139210125221972,2,358.474916651825,59.7458194419708,0,0
1.24554182395251,0.68006646257483,0.957251794067857,0.97031439011668,0.966666666666667,15,6.93735590278564,417.015456590517,150,338.930037748603,112.5,144.098537387373,1,1,0.512186943649698,0.999416025393808,0.346587096065905,0.921285313234037,1.02870914791109,0.683719607356959,2.05154429767818e-10,7.60280727263307e-13,5.77315972805081e-14,5.83977310952832e-14,1.08324460512677e-12,1.98383531951466e-10,2.22044604925031e-16,1.9313972643431e-10,0.0849958447352821,1,358.930037748603,59.8216729581004,0,0
1.24554911003742,0.678991448748692,0.956693451166901,0.969850533738619,0.966666666666667,15,6.91544081210771,417.301054965916,150,338.931786408982,112.5,144.0985373877,1,1,0.51242803000424,0.999892850680208,0.347135830398846,0.92083589916394,1.02827324481858,0.682651350527807,2.1785423997633e-10,2.55582222052908e-11,6.13953332617712e-13,1.25011112572793e-13,2.14839257495214e-12,3.50253655318934e-10,2.22044604925031e-16,6.19166939941351e-11,0.0155878234359975,1,358.931786408982,59.8219644014969,0,0
1.24554938281075,0.678857066531038,0.956623667679431,0.969792562416881,0.966666666666667,15,6.91270375168689,417.336611435338,150,338.931851874579,112.5,144.098537387375,1,1,0.512458176245595,0.999952474688853,0.347204547195583,0.920779732190424,1.02821876889251,0.682517814796896,1.33289668606087e-10,3.5527136788005e-13,1.20681242776755e-12,2.8421709430404e-14,5.13589171191597e-13,1.00739105826092e-10,0,1.26860300042608e-10,0.00691345405343081,1,358.931851874579,59.8219753124299,0,0
1.24554946606124,0.678789874972978,0.956588776723507,0.969763577655387,0.966666666666667,15,6.91133541548747,417.354377728641,150,338.931871854698,112.5,144.098537387352,1,1,0.512473250234347,0.999982288424161,0.347238916026668,0.920751649524586,1.02819153193139,0.682451046637701,1.97695147024674e-10,1.4281908988778e-12,5.35127497869325e-13,9.07052211118753e-14,1.01618713443941e-12,2.05709618521328e-10,2.22044604925031e-16,1.57612589646305e-10,0.00257640614352733,1,358.931871854698,59.8219786424496,0,0
1.24554949440422,0.678756279091369,0.956571331447699,0.969749085503833,0.966666666666667,15,6.91065129608941,417.363257887755,150,338.931878657012,112.5,144.098537387543,1,1,0.512480787442402,0.99999719572188,0.347256103046495,0.920737608401131,1.02817791370551,0.682417662494371,1.80686396022098e-10,1.75504055732745e-12,4.36539693282612e-13,5.6399329650958e-14,4.48419079646101e-13,1.02546767760057e-10,2.22044604925031e-16,1.52049040025304e-10,0.000407916873091467,1,358.931878657012,59.8219797761686,0,0
1.24554949739368,0.678752079600667,0.95656915079601,0.969747273993908,0.966666666666667,15,6.91056578343346,417.364367782403,150,338.931879374482,112.5,144.09853738712,1,1,0.512481729600287,0.999999059152397,0.34725825150763,0.920735853268905,1.02817621143737,0.682413489472577,2.30185890690074e-08,3.98517840949353e-09,1.49169565588636e-12,5.06261699229071e-14,7.05102642939437e-13,2.25831818861056e-10,6.66133814775094e-16,3.88143917007255e-09,0.000136857557259987,1,358.931879374482,59.821979895747,0,0
1.24554949881923,0.678749979854743,0.956568060471197,0.969746368240123,0.966666666666667,15,6.91052302729221,417.364922714445,150,338.931879716615,112.5,144.098537387064,1,1,0.512482200680969,0.999999990869887,0.347259325758154,0.920734975703867,1.02817536030462,0.682411402961309,2.89349535237909e-08,4.98194907549987e-09,1.49213974509621e-12,7.92699239582362e-14,1.15252252186338e-12,3.12682536377661e-10,0,4.99861130265344e-09,1.32791639172754e-06,1,358.931879716615,59.8219799527692,0,0
1.2455494988301,0.678749963450476,0.956568051953039,0.969746361163927,0.966666666666667,15,6.91052269326033,417.364927049792,150,338.931879719223,112.5,144.098537387048,1,1,0.512482204361297,0.99999999814894,0.347259334150839,0.920734968847894,1.02817535365515,0.682411386660439,2.89410070830493e-08,4.9799666612671e-09,1.4361845046551e-12,7.28306304154103e-14,1.00575103800793e-12,3.27468050790472e-10,2.22044604925031e-16,5.01638908190216e-09,2.69112437707484e-07,1,358.931879719223,59.8219799532039,0,0
1.24554949883281,0.678749959349409,0.956568049823499,0.969746359394877,0.966666666666667,15,6.91052260975236,417.364928133629,150,338.931879719875,112.5,144.098537387159,1,1,0.512482205281378,0.999999999968706,0.347259336249009,0.920734967133901,1.02817535199278,0.682411382585221,2.89143879965456e-08,4.98074825827644e-09,1.42419409598915e-12,1.17683640610267e-13,1.83164594602658e-12,3.73916729627953e-10,0,4.98704366691527e-09,4.28564684792959e-09,1,358.931879719875,59.8219799533125,0,0
