step_index,lambda,load_multiplier,min_VM_pu,max_VM_pu
69,0.0151232186610107,1.01512321866101,0.739051018331664,1.33256353394243
70,0.0154929282497571,1.01549292824976,0.738756977151535,1.33254104599126
71,0.015862500050192,1.01586250005019,0.738462503268877,1.33251850476208
72,0.0162319337438062,1.01623193374381,0.738167595188436,1.33249591020473
73,0.0166012290102287,1.01660122901023,0.737872251406191,1.33247326226885
74,0.0169703855279762,1.01697038552798,0.737576470408767,1.33245056090385
75,0.0173394029740296,1.01733940297403,0.737280250673124,1.33242780605886
76,0.0177082810240496,1.01770828102405,0.736983590667054,1.33240499768277
77,0.0180770193520017,1.018077019352,0.736686488849227,1.33238213572434
78,0.0184456176307431,1.01844561763074,0.736388943667738,1.33235922013191
79,0.0188140755313308,1.01881407553133,0.736090953562281,1.33233625085376
80,0.0191823927236144,1.01918239272361,0.735792516961582,1.33231322783773
81,0.0195505688757377,1.01955056887574,0.735493632285625,1.33229015103162
82,0.019918603654395,1.0199186036544,0.735194297943981,1.33226702038288
83,0.0202864967249013,1.0202864967249,0.734894512336206,1.33224383583868
84,0.0206542477508009,1.0206542477508,0.734594273851784,1.33222059734601
85,0.0210218563943381,1.02102185639434,0.734293580870247,1.33219730485158
86,0.0213893223160303,1.02138932231603,0.733992431760621,1.33217395830182
87,0.0217566451748925,1.02175664517489,0.733690824881777,1.33215055764295
88,0.0221238246283221,1.02212382462832,0.733388758582032,1.33212710282091
89,0.0224908603321093,1.02249086033211,0.733086231199318,1.33210359378139
90,0.0228577519405992,1.0228577519406,0.732783241060728,1.33208003046978
91,0.0232244991062569,1.02322449910626,0.732479786482863,1.3320564128313
92,0.0235911014800955,1.0235911014801,0.732175865771499,1.3320327408108
93,0.0239575587114601,1.02395755871146,0.731871477221254,1.33200901435294
94,0.0243238704478743,1.02432387044787,0.731566619116101,1.33198523340207
95,0.024690036335409,1.02469003633541,0.73126128972867,1.33196139790229
96,0.0250560560182824,1.02505605601828,0.730955487320589,1.33193750779746
97,0.0254219291390938,1.02542192913909,0.730649210141862,1.33191356303107
98,0.0257876553386692,1.02578765533867,0.730342456431423,1.33188956354643
99,0.0261532342561058,1.02615323425611,0.730035224416586,1.33186550928655
100,0.0265186655287562,1.02651866552876,0.729727512313064,1.33184140019415
101,0.0268839487922353,1.02688394879224,0.729419318324842,1.33181723621167
102,0.0272490836803565,1.02724908368036,0.729110640644029,1.33179301728126
103,0.0276140698251001,1.0276140698251,0.728801477450869,1.33176874334479
104,0.0279789068566677,1.02797890685667,0.728491826913686,1.33174441434389
105,0.0283435944034757,1.02834359440348,0.728181687188396,1.3317200302198
106,0.0287081320919471,1.02870813209195,0.727871056418892,1.33169559091358
107,0.029072519546832,1.02907251954683,0.727559932736629,1.33167109636594
108,0.0294367563909465,1.02943675639095,0.72724831426042,1.33164654651729
109,0.0298008422450775,1.02980084224508,0.726936199096798,1.33162194130776
110,0.030164776728275,1.03016477672827,0.726623585339288,1.3315972806772
111,0.0305285594575366,1.03052855945754,0.726310471068694,1.33157256456512
112,0.0308921900481199,1.03089219004812,0.725996854352823,1.33154779291076
113,0.0312556681130054,1.03125566811301,0.725682733246444,1.33152296565301
114,0.031618993263463,1.03161899326346,0.725368105791258,1.33149808273054
115,0.0319821651086475,1.03198216510865,0.72505297001524,1.33147314408161
116,0.032345183255693,1.03234518325569,0.724737323933435,1.33144814964425
117,0.0327080473097601,1.03270804730976,0.724421165546863,1.33142309935611
118,0.0330707568738997,1.0330707568739,0.724104492843116,1.33139799315455
119,0.0334333115491795,1.03343331154918,0.72378730379575,1.33137283097665
120,0.0337957109344082,1.03379571093441,0.723469596364722,1.33134761275916
121,0.034157954626453,1.03415795462645,0.723151368495357,1.33132233843841
122,0.0345200422200374,1.03452004222004,0.72283261811896,1.33129700795052
123,0.0348819733076602,1.03488197330766,0.722513343152708,1.33127162123126
124,0.0352437474796476,1.03524374747965,0.722193541499095,1.33124617821603
125,0.035605364324316,1.03560536432432,0.721873211045693,1.33122067883994
126,0.0359668234274407,1.03596682342744,0.721552349665779,1.33119512303773
127,0.0363281243729626,1.03632812437296,0.721230955217231,1.33116951074383
128,0.0366892667422808,1.03668926674228,0.720909025543224,1.33114384189233
129,0.0370502501147369,1.03705025011474,0.720586558471236,1.33111811641694
130,0.0374110740671621,1.03741107406716,0.720263551813904,1.3310923342511
131,0.0377717381742205,1.03777173817422,0.719940003367979,1.33106649532782
132,0.0381322420082806,1.03813224200828,0.719615910914628,1.33104059957983
133,0.0384925851392148,1.03849258513921,0.719291272219117,1.33101464693946
134,0.038852767134589,1.03885276713459,0.718966085030818,1.33098863733873
135,0.038852767134589,1.03885276713459,0.760983154890438,1.29055863177141
136,0.0392200601575548,1.03922006015755,0.760806630665082,1.29055052326763
137,0.0395872719542221,1.03958727195422,0.760629957030155,1.29054238561347
138,0.0399544024010198,1.03995440240102,0.760453133731954,1.2905342188084
139,0.0403214513737941,1.04032145137379,0.760276160515932,1.2905260228519
140,0.0406884187483703,1.04068841874837,0.760099037126725,1.29051779774346
141,0.0410553044000713,1.04105530440007,0.759921763308243,1.29050954348259
142,0.0414221082041355,1.04142210820414,0.759744338803312,1.29050126006877
143,0.0417888300351628,1.04178883003516,0.759566763354262,1.29049294750154
144,0.0421554697677794,1.04215546976778,0.759389036702329,1.2904846057804
145,0.042522027276051,1.04252202727605,0.759211158588124,1.29047623490492
146,0.0428885024338653,1.04288850243387,0.759033128751302,1.29046783487463
147,0.043254895114747,1.04325489511475,0.758854946930749,1.2904594056891
148,0.0436212051919351,1.04362120519194,0.758676612864253,1.29045094734784
149,0.0439874325383187,1.04398743253832,0.758498126289137,1.29044245985048
150,0.0443535770264474,1.04435357702645,0.758319486941718,1.29043394319659
151,0.044719638528496,1.0447196385285,0.75814069455742,1.29042539738577
152,0.0450856169164877,1.04508561691649,0.757961748870793,1.29041682241762
153,0.0454515120619779,1.04545151206198,0.757782649615611,1.29040821829175
154,0.0458173238361726,1.04581732383617,0.757603396524736,1.29039958500779
155,0.0461830521100807,1.04618305211008,0.757423989330166,1.29039092256538
156,0.046548696754247,1.04654869675425,0.757244427762978,1.29038223096415
157,0.0469142576388622,1.04691425763886,0.757064711553552,1.29037351020379
158,0.0472797346338948,1.04727973463389,0.756884840431158,1.29036476028394
159,0.0476451276088954,1.0476451276089,0.756704814124331,1.2903559812043
160,0.0480104364329913,1.04801043643299,0.756524632360771,1.29034717296456
161,0.0483756609752071,1.04837566097521,0.756344294867087,1.29033833556441
162,0.04874080110395,1.04874080110395,0.756163801369125,1.29032946900356
163,0.0491058566874314,1.04910585668743,0.75598315159194,1.29032057328177
164,0.0494708275934321,1.04947082759343,0.755802345259434,1.29031164839872
165,0.049835713689483,1.04983571368948,0.755621382094785,1.2903026943542
166,0.0502005148425825,1.05020051484258,0.755440261820278,1.29029371114796
167,0.050565230919584,1.05056523091958,0.755258984157181,1.29028469877977
168,0.0509298617867064,1.05092986178671,0.755077548825947,1.29027565724941
169,0.0512944073100558,1.05129440731006,0.754895955546052,1.2902665865567
170,0.0516588673552841,1.05165886735528,0.754714204036041,1.2902574867014
171,0.0520232417876022,1.0520232417876,0.754532294013534,1.29024835768338
172,0.0523875304719222,1.05238753047192,0.754350225195263,1.29023919950244
173,0.0527517332727631,1.05275173327276,0.754167997297076,1.29023001215844
174,0.0531158500542223,1.05311585005422,0.753985610033768,1.29022079565124
175,0.0534798806801573,1.05347988068016,0.753803063119172,1.2902115499807
176,0.0538438250137855,1.05384382501379,0.753620356266414,1.29020227514673
177,0.0542076829182968,1.0542076829183,0.753437489187307,1.29019297114919
178,0.0545714542560897,1.05457145425609,0.753254461593042,1.29018363798801
179,0.054935138889417,1.05493513888942,0.753071273193723,1.29017427566312
180,0.0552987366802022,1.0552987366802,0.752887923698374,1.29016488417445
181,0.0556622474896909,1.05566224748969,0.75270441281532,1.29015546352194
182,0.0560256711789815,1.05602567117898,0.752520740251753,1.29014601370558
183,0.0563890076086614,1.05638900760866,0.752336905713824,1.29013653472534
184,0.0567522566389714,1.05675225663897,0.752152908906864,1.29012702658121
185,0.0571154181296547,1.05711541812965,0.751968749535106,1.29011748927317
186,0.0574784919401054,1.05747849194011,0.751784427301942,1.2901079228013
187,0.0578414779293009,1.0578414779293,0.751599941909595,1.29009832716559
188,0.0582043759558101,1.05820437595581,0.751415293059366,1.2900887023661
189,0.0585671858777155,1.05856718587772,0.751230480451664,1.2900790484029
190,0.0589299075527541,1.05892990755275,0.751045503785833,1.29006936527608
191,0.0592925408381897,1.05929254083819,0.750860362760128,1.29005965298572
192,0.059655085590858,1.05965508559086,0.750675057071868,1.29004991153194
193,0.0600175416672682,1.06001754166727,0.750489586417353,1.29004014091486
194,0.0603799089233203,1.06037990892332,0.7503039504919,1.29003034113463
195,0.0607421872145701,1.06074218721457,0.750118148989742,1.2900205121914
196,0.061104376396137,1.06110437639614,0.749932181604164,1.29001065408536
197,0.0614664763227343,1.06146647632273,0.749746048027262,1.29000076681666
198,0.0618284868484824,1.06182848684848,0.749559747950332,1.28999085038555
199,0.0621904078271406,1.06219040782714,0.749373281063567,1.28998090479224
200,0.0625522391121393,1.06255223911214,0.74918664705582,1.28997093003693
201,0.06291398055625,1.06291398055625,0.748999845615348,1.28996092611992
202,0.0632756320118402,1.06327563201184,0.748812876429088,1.28995089304148
203,0.0636371933308662,1.06363719333087,0.748625739183088,1.2899408308019
204,0.0639986643648072,1.06399866436481,0.748438433562104,1.28993073940147
205,0.0643600449646733,1.06436004496467,0.748250959249957,1.28992061884051
206,0.0647213349808437,1.06472133498084,0.748063315929535,1.28991046911938
207,0.0650825342635361,1.06508253426354,0.747875503282383,1.28990029023843
208,0.0654436426621691,1.06544364266217,0.74768752098923,1.28989008219805
209,0.0658046600259194,1.06580466002592,0.747499368729512,1.28987984499861
210,0.066165586203357,1.06616558620336,0.74731104618167,1.28986957864054
211,0.0665264210424936,1.06652642104249,0.747122553023189,1.28985928312427
212,0.0668871643909806,1.06688716439098,0.74693388893025,1.28984895845027
213,0.0672478160959682,1.06724781609597,0.74674505357796,1.28983860461898
214,0.0676083760040042,1.067608376004,0.746556046640437,1.2898282216309
215,0.0679688439610866,1.06796884396109,0.746366867790674,1.28981780948656
216,0.0683292198129362,1.06832921981294,0.746177516700518,1.28980736818646
217,0.068689503404617,1.06868950340462,0.745987993040576,1.28979689773116
218,0.0690496945806658,1.06904969458067,0.74579829648051,1.28978639812121
219,0.0694097931850548,1.06940979318505,0.745608426688822,1.28977586935722
220,0.0697697990613159,1.06976979906132,0.745418383332848,1.28976531143979
221,0.0701297120524106,1.07012971205241,0.745228166078904,1.28975472436956
222,0.0704895320008219,1.07048953200082,0.745037774591896,1.28974410814716
223,0.0708492587484225,1.07084925874842,0.744847208535866,1.28973346277328
224,0.0712088921365966,1.0712088921366,0.744656467573604,1.2897227882486
225,0.0715684320061867,1.07156843200619,0.744465551366635,1.28971208457383
226,0.0719278781973903,1.07192787819739,0.744274459575581,1.28970135174971
227,0.072287230549991,1.07228723054999,0.744083191859651,1.28969058977701
228,0.0726464889031619,1.07264648890316,0.743891747876979,1.28967979865648
229,0.0730056530953694,1.07300565309537,0.743700127284705,1.28966897838896
230,0.0733647229648077,1.07336472296481,0.743508329738436,1.28965812897525
231,0.0737236983488183,1.07372369834882,0.743316354892836,1.28964725041618
232,0.0740825790843634,1.07408257908436,0.743124202401394,1.28963634271265
233,0.0744413650077416,1.07444136500774,0.742931871916351,1.28962540586555
234,0.0748000559545831,1.07480005595458,0.742739363088669,1.28961443987578
235,0.0751586517601307,1.07515865176013,0.742546675568215,1.28960344474429
236,0.0755171522588756,1.07551715225888,0.742353809003771,1.28959242047206
237,0.0758755572847724,1.07587555728477,0.74216076304261,1.28958136706005
238,0.0762338666711956,1.0762338666712,0.74196753733094,1.2895702845093
239,0.0765920802508364,1.07659208025084,0.741774131513845,1.28955917282082
240,0.0769501978558335,1.07695019785583,0.741580545235077,1.28954803199571
241,0.0773082193176514,1.07730821931765,0.741386778137189,1.28953686203503
242,0.0776661444672352,1.07766614446724,0.741192829861464,1.2895256629399
243,0.0780239731348301,1.07802397313483,0.740998700047967,1.28951443471147
244,0.078381705150044,1.07838170515004,0.740804388335562,1.28950317735091
245,0.0787393403419261,1.07873934034193,0.740609894361748,1.28949189085939
246,0.0790968785387657,1.07909687853877,0.740415217762964,1.28948057523816
247,0.0794543195683351,1.07945431956834,0.740220358174177,1.28946923048844
248,0.0798116632575775,1.07981166325758,0.740025315229298,1.28945785661154
249,0.0801689094330314,1.08016890943303,0.739830088560705,1.28944645360872
250,0.0805260579203562,1.08052605792036,0.739634677799827,1.28943502148134
251,0.0808831085446064,1.08088310854461,0.739439082576563,1.28942356023075
252,0.0812400611302969,1.0812400611303,0.739243302519578,1.28941206985833
253,0.0815969155010074,1.08159691550101,0.739047337256343,1.28940055036551
254,0.0819536714798225,1.08195367147982,0.738851186412992,1.28938900175374
255,0.0823103288891274,1.08231032888913,0.738654849614253,1.28937742402447
256,0.082666887550567,1.08266688755057,0.73845832648372,1.28936581717921
257,0.083023347285066,1.08302334728507,0.738261616643615,1.28935418121953
258,0.0833797079129074,1.08337970791291,0.738064719714779,1.28934251614695
259,0.0837359692536183,1.08373596925362,0.737867635316776,1.2893308219631
260,0.0840921311260723,1.08409213112607,0.737670363067867,1.28931909866958
261,0.0844481933482934,1.08444819334829,0.737472902584966,1.28930734626807
262,0.084804155737681,1.08480415573768,0.737275253483748,1.28929556476025
263,0.0851600181108645,1.08516001811086,0.737077415378299,1.28928375414784
264,0.0855157802837434,1.08551578028374,0.736879387881752,1.28927191443262
265,0.0858714420715653,1.08587144207157,0.736681170605375,1.28926004561635
266,0.0862270032885472,1.08622700328855,0.736482763159616,1.28924814770086
267,0.0865824637484557,1.08658246374846,0.736284165153152,1.28923622068802
268,0.0869378232640987,1.0869378232641,0.736085376193529,1.28922426457969
269,0.0872930816476104,1.08729308164761,0.735886395886887,1.28921227937783
270,0.0876482387103178,1.08764823871032,0.735687223837886,1.28920026508438
271,0.0880032942627319,1.08800329426273,0.735487859649874,1.28918822170133
272,0.0883582481146489,1.08835824811465,0.735288302924825,1.28917614923071
273,0.0887131000749576,1.08871310007496,0.735088553263374,1.28916404767461
274,0.0890678499518029,1.0890678499518,0.734888610264584,1.28915191703508
275,0.0894224975525506,1.08942249755255,0.734688473526308,1.28913975731432
276,0.0897770426836794,1.08977704268368,0.734488142644936,1.28912756851447
277,0.0901314851508632,1.09013148515086,0.734287617215399,1.28911535063776
278,0.0904858247590131,1.09048582475901,0.734086896831151,1.28910310368642
279,0.0908400613121011,1.0908400613121,0.733885981084471,1.28909082766276
280,0.091194194613316,1.09119419461332,0.733684869565877,1.2890785225691
281,0.0915482244649013,1.0915482244649,0.733483561864786,1.28906618840782
282,0.0919021506683844,1.09190215066838,0.733282057568932,1.28905382518131
283,0.0922559730242963,1.0922559730243,0.733080356264736,1.28904143289204
284,0.0926096913324075,1.09260969133241,0.732878457537078,1.28902901154248
285,0.0929633053914762,1.09296330539148,0.732676360969415,1.28901656113515
286,0.0933168149994218,1.09331681499942,0.732474066143949,1.28900408167268
287,0.0936702199533359,1.09367021995334,0.732271572640985,1.28899157315762
288,0.0940235200492642,1.09402352004926,0.732068880039776,1.28897903559266
289,0.0943767150824914,1.09437671508249,0.73186598791782,1.28896646898049
290,0.0947298048472406,1.09472980484724,0.73166289585135,1.28895387332384
291,0.0950827891368929,1.09508278913689,0.731459603415008,1.28894124862553
292,0.0954356677438276,1.09543566774383,0.731256110181912,1.28892859488835
293,0.0957884404595063,1.09578844045951,0.731052415723779,1.28891591211523
294,0.0961411070744799,1.09614110707448,0.730848519610685,1.28890320030905
295,0.0964936673782235,1.09649366737822,0.730644421411366,1.28889045947279
296,0.0968461211593795,1.09684612115938,0.730440120692875,1.28887768960946
297,0.0971984682054501,1.09719846820545,0.730235617021059,1.28886489072215
298,0.0975507083030783,1.09755070830308,0.730030909959801,1.28885206281394
299,0.0979028412378477,1.09790284123785,0.729825999071798,1.28883920588801
300,0.0982548667943218,1.09825486679432,0.729620883918117,1.28882631994754
301,0.0986067847560641,1.09860678475606,0.729415564058295,1.28881340499582
302,0.0989585949056699,1.09895859490567,0.729210039050231,1.28880046103614
303,0.0993102970246015,1.0993102970246,0.729004308450375,1.28878748807185
304,0.0996618908932744,1.09966189089327,0.728798371813693,1.28877448610637
305,0.100013376291096,1.1000133762911,0.728592228693498,1.28876145514317
306,0.100364752996447,1.10036475299645,0.728385878641484,1.28874839518573
307,0.100716020786553,1.10071602078655,0.728179321207866,1.28873530623764
308,0.101067179437584,1.10106717943758,0.727972555941348,1.28872218830252
309,0.101418228724627,1.10141822872463,0.727765582388905,1.28870904138404
310,0.101769168421616,1.10176916842162,0.727558400096119,1.28869586548594
311,0.102119998301449,1.10211999830145,0.727351008606726,1.28868266061197
312,0.102470718135811,1.10247071813581,0.727143407463176,1.28866942676601
313,0.10282132769534,1.10282132769534,0.726935596206064,1.28865616395194
314,0.103171826749442,1.10317182674944,0.72672757437454,1.2886428721737
315,0.103522215066443,1.10352221506644,0.72651934150609,1.28862955143533
316,0.103872492413405,1.1038724924134,0.726310897136639,1.28861620174089
317,0.104222658556318,1.10422265855632,0.726102240800405,1.28860282309451
318,0.104572713259878,1.10457271325988,0.725893372030047,1.28858941550038
319,0.104922656287667,1.10492265628767,0.725684290356651,1.28857597896276
320,0.105272487402014,1.10527248740201,0.725474995309499,1.28856251348595
321,0.105622206363967,1.10562220636397,0.725265486416516,1.28854901907435
322,0.105971812933478,1.10597181293348,0.725055763203678,1.28853549573238
323,0.106321306869131,1.10632130686913,0.724845825195555,1.28852194346455
324,0.106670687928227,1.10667068792823,0.724635671915005,1.28850836227544
325,0.107019955866915,1.10701995586691,0.724425302883162,1.28849475216967
326,0.107369110439963,1.10736911043996,0.724214717619629,1.28848111315196
327,0.107718151400913,1.10771815140091,0.724003915642166,1.28846744522704
328,0.108067078501895,1.1080670785019,0.723792896467055,1.28845374839979
329,0.108415891493839,1.10841589149384,0.723581659608803,1.2884400226751
330,0.108764590126191,1.10876459012619,0.723370204580346,1.28842626805793
331,0.109113174147229,1.10911317414723,0.723158530892767,1.28841248455334
332,0.109461643303721,1.10946164330372,0.722946638055631,1.28839867216645
333,0.109809997341057,1.10980999734106,0.722734525576833,1.28838483090245
334,0.11015823600336,1.11015823600336,0.722522192962374,1.28837096076658
335,0.110506359033274,1.11050635903327,0.722309639716713,1.2883570617642
336,0.110854366172009,1.11085436617201,0.722096865342667,1.28834313390072
337,0.111202257159375,1.11120225715938,0.721883869341219,1.28832917718162
338,0.111550031733732,1.11155003173373,0.721670651211676,1.28831519161244
339,0.111897689631912,1.11189768963191,0.721457210451787,1.28830117719888
340,0.112245230589414,1.11224523058941,0.721243546557326,1.2882871339466
341,0.112592654340094,1.11259265434009,0.7210296590226,1.28827306186145
342,0.112939960616456,1.11293996061646,0.720815547340042,1.28825896094928
343,0.113287149149307,1.11328714914931,0.720601211000428,1.28824483121607
344,0.113634219668164,1.11363421966816,0.72038664949269,1.28823067266784
345,0.113981171900662,1.11398117190066,0.720171862304268,1.28821648531075
346,0.114328005573126,1.11432800557313,0.71995684892071,1.28820226915099
347,0.114674720410239,1.11467472041024,0.719741608825777,1.28818802419488
348,0.115021316135054,1.11502131613505,0.719526141501594,1.28817375044879
349,0.11536779246901,1.11536779246901,0.719310446428551,1.28815944791921
350,0.115714149131934,1.11571414913193,0.719094523085293,1.28814511661269
351,0.116060385841969,1.11606038584197,0.718878370948581,1.2881307565359
352,0.116406502315658,1.11640650231566,0.718661989493571,1.28811636769557
353,0.116752498267771,1.11675249826777,0.71844537819369,1.28810195009855
354,0.11709837341143,1.11709837341143,0.718228536520449,1.28808750375176
355,0.117444127458022,1.11744412745802,0.718011463943806,1.28807302866225
356,0.117789760117196,1.1177897601172,0.717794159931835,1.28805852483714
357,0.118135271096832,1.11813527109683,0.717576623950892,1.28804399228363
358,0.118480660103137,1.11848066010314,0.717358855465425,1.28802943100905
359,0.118825926840342,1.11882592684034,0.717140853938364,1.28801484102083
360,0.119171071010934,1.11917107101093,0.716922618830842,1.28800022232651
361,0.119516092315711,1.11951609231571,0.716704149601961,1.28798557493366
362,0.119860990453446,1.11986099045345,0.716485445709278,1.28797089885005
363,0.120205765121076,1.12020576512108,0.716266506608611,1.28795619408349
364,0.120550416013658,1.12055041601366,0.716047331753885,1.28794146064196
365,0.120894942824375,1.12089494282438,0.715827920597307,1.28792669853346
366,0.121239345244416,1.12123934524442,0.715608272589338,1.28791190776618
367,0.121583622963084,1.12158362296308,0.715388387178519,1.28789708834836
368,0.121927775667618,1.12192777566762,0.715168263811935,1.28788224028842
369,0.122271803043303,1.1222718030433,0.714947901934572,1.28786736359483
370,0.12261570477342,1.12261570477342,0.714727300989806,1.2878524582762
371,0.1229594805392,1.1229594805392,0.714506460419144,1.28783752434126
372,0.123303130019805,1.1233031300198,0.714285379662474,1.28782256179886
373,0.123646652892254,1.12364665289225,0.714064058157828,1.28780757065799
374,0.123990048831571,1.12399004883157,0.71384249534136,1.28779255092768
375,0.124333317510545,1.12433331751054,0.713620690647666,1.28777750261719
376,0.124676458599836,1.12467645859984,0.713398643509341,1.28776242573583
377,0.12501947176798,1.12501947176798,0.713176353357434,1.28774732029308
378,0.125362356681206,1.12536235668121,0.712953819621106,1.28773218629852
379,0.125705113003561,1.12570511300356,0.712731041727706,1.28771702376187
380,0.126047740396797,1.1260477403968,0.712508019102973,1.28770183269299
381,0.126390238520525,1.12639023852052,0.712284751170741,1.28768661310185
382,0.126732607031786,1.12673260703179,0.712061237353174,1.28767136499859
383,0.127074845585544,1.12707484558554,0.711837477070631,1.28765608839346
384,0.127416953834251,1.12741695383425,0.711613469741799,1.28764078329686
385,0.127758931428013,1.12775893142801,0.711389214783511,1.28762544971931
386,0.128100778014502,1.1281007780145,0.711164711610936,1.28761008767152
387,0.128442493238928,1.12844249323893,0.710939959637434,1.2875946971643
388,0.128784076744119,1.12878407674412,0.71071495827465,1.28757927820863
389,0.12912552817029,1.12912552817029,0.71048970693257,1.28756383081563
390,0.129466847155166,1.12946684715517,0.710264205019379,1.28754835499657
391,0.129808033333923,1.12980803333392,0.710038451941444,1.28753285076286
392,0.13014908633909,1.13014908633909,0.709812447103721,1.28751731812612
393,0.130490005800635,1.13049000580064,0.709586189909109,1.28750175709806
394,0.130830791345897,1.1308307913459,0.709359679758921,1.28748616769057
395,0.131171442599384,1.13117144259938,0.709132916052949,1.28747054991573
396,0.131511959183012,1.13151195918301,0.708905898189037,1.28745490378576
397,0.131852340715934,1.13185234071593,0.708678625563421,1.28743922931304
398,0.132192586814487,1.13219258681449,0.708451097570807,1.28742352651014
399,0.132532697092151,1.13253269709215,0.708223313604039,1.28740779538978
400,0.132872671159641,1.13287267115964,0.707995273054351,1.28739203596486
401,0.133212508624739,1.13321250862474,0.707766975311375,1.28737624824847
